term_id,item_id,label
TERM_017352ee,ITEM_4518ad1b794b,1
TERM_017352ee,ITEM_8954714372fb,1
TERM_0175d255,ITEM_f1c0dfc0120b,1
TERM_0175d255,ITEM_856d5c197f64,1
TERM_0175d255,ITEM_878deddc0a66,1
TERM_0175d255,ITEM_7a5dd89e5408,1
TERM_0175d255,ITEM_b640c1470e0d,1
TERM_0175eeb8,ITEM_76fd2ce77ae5,1
TERM_0175eeb8,ITEM_53aef7f375b2,1
TERM_0175eeb8,ITEM_cc9ef3c867bf,1
TERM_0175eeb8,ITEM_8868359806f1,0
TERM_0175eeb8,ITEM_24d7b2f326df,0
TERM_0177b506,ITEM_067444599df3,1
TERM_0177b506,ITEM_d17b217260d6,1
TERM_0177b506,ITEM_2d8453c7730b,1
TERM_0177b506,ITEM_3b4421a46651,1
TERM_0177b506,ITEM_d5a5d81ee4a9,1
TERM_0177b506,ITEM_aa8941b033e0,1
TERM_017b8205,ITEM_f25cb8ae2819,1
TERM_017b8205,ITEM_0447b11b1080,1
TERM_017b8205,ITEM_f34430d61528,0
TERM_017b8205,ITEM_47ba1541bf25,0
TERM_017b8205,ITEM_87306a5d148f,0
TERM_017b8205,ITEM_602d24fefd9b,1
TERM_017d3241,ITEM_0c37f6323120,1
TERM_017d3241,ITEM_928059f3da47,1
TERM_017d3241,ITEM_50d234d10d47,0
TERM_017d3241,ITEM_d7f844ff45a8,1
TERM_017d3241,ITEM_101b88a8ebf3,1
TERM_017d3241,ITEM_1e1932dda9ad,0
TERM_01844fe7,ITEM_b26a378e3e1b,0
TERM_01844fe7,ITEM_f24d871c3abd,1
TERM_01844fe7,ITEM_b4858dc37278,1
TERM_01844fe7,ITEM_64248d6cdc7b,0
TERM_01844fe7,ITEM_a20ba64a2a46,0
TERM_01873f1e,ITEM_2e67bed5396f,1
TERM_01873f1e,ITEM_f22c140952ab,1
TERM_01873f1e,ITEM_a11d2e864797,1
TERM_01873f1e,ITEM_22b2676cdd3b,1
TERM_01873f1e,ITEM_2cf950515729,1
TERM_01873f1e,ITEM_3ca76d78251a,1
TERM_01875daf,ITEM_4f8ecadd2f4b,1
TERM_01875daf,ITEM_0744c964c078,1
TERM_01875daf,ITEM_656705633212,0
TERM_01875daf,ITEM_72c2df2495a7,1
TERM_01875daf,ITEM_649d5757c75f,1
TERM_01875daf,ITEM_6bbb1f32dd03,0
TERM_018b52f4,ITEM_5f007a3eccfd,1
TERM_018b52f4,ITEM_25768c586d4a,1
TERM_018b52f4,ITEM_d76f7ac2b8f4,1
TERM_018b52f4,ITEM_2755d39e0546,1
TERM_018b52f4,ITEM_ff5d4b84024c,1
TERM_018b52f4,ITEM_db5f480aa8ee,1
TERM_018d782d,ITEM_87586596a252,1
TERM_018d782d,ITEM_5cf49b52b740,1
TERM_018d782d,ITEM_cfdde0d3ef05,1
TERM_018d782d,ITEM_6bc1114a7b7c,1
TERM_018d782d,ITEM_8a818fb89753,1
TERM_018d782d,ITEM_3a06ede30e89,1
TERM_018ec931,ITEM_f6f7fe6a5c63,1
TERM_018ec931,ITEM_c11deb252fbe,1
TERM_018ec931,ITEM_768580379f1b,1
TERM_018ec931,ITEM_c99252c065ef,1
TERM_018ec931,ITEM_1836271df0c7,1
TERM_018ec931,ITEM_0d3283b8b1ae,1
TERM_01905321,ITEM_fb18f62a934d,1
TERM_01905321,ITEM_416f0dae777a,0
TERM_01905321,ITEM_d69537cd5cdf,1
TERM_01905321,ITEM_8fb6aadd56bf,1
TERM_01905321,ITEM_8bd5dbb0830b,1
TERM_01905321,ITEM_7cdb9f1031a8,1
TERM_01909491,ITEM_4312b967396d,0
TERM_01909491,ITEM_916099baf594,0
TERM_01909491,ITEM_96a5470aebb9,0
TERM_01909491,ITEM_2ede10bb3297,0
TERM_01909491,ITEM_28af686cc4d1,0
TERM_01909491,ITEM_90147f366526,0
TERM_0191994f,ITEM_9b44d0893e94,1
TERM_0191994f,ITEM_890c3fdc8202,1
TERM_0191994f,ITEM_36ef8f306af7,1
TERM_0191994f,ITEM_3bcea04ffac2,1
TERM_0191994f,ITEM_978c8807a4d1,1
TERM_0191994f,ITEM_5f27ac2ac429,1
TERM_01963142,ITEM_77268dc99f14,1
TERM_01963142,ITEM_9bc594490c1f,1
TERM_01963142,ITEM_3403f83a3204,1
TERM_01963142,ITEM_9db893f09aae,1
TERM_01963142,ITEM_6272dd133c28,1
TERM_01963142,ITEM_03fb773e86d8,0
TERM_01997780,ITEM_f8d4da8c0c00,1
TERM_01997780,ITEM_5cdceda2e49a,1
TERM_01997780,ITEM_3731232efaea,0
TERM_01997780,ITEM_2331ec4f792a,0
TERM_01997780,ITEM_178de80cec46,0
TERM_01997780,ITEM_a3ff736a3404,0
TERM_019d6a7d,ITEM_c3083dbfd2f4,0
TERM_019d6a7d,ITEM_74f322c2c8f0,0
TERM_019d6a7d,ITEM_494630683b7c,0
TERM_019d6a7d,ITEM_b5c44500238f,0
TERM_019d6a7d,ITEM_c7616e1f1259,0
TERM_019d6a7d,ITEM_7420fbee9be4,0
TERM_019ea503,ITEM_49a0cc4550ce,1
TERM_019ea503,ITEM_a043a791fc76,1
TERM_019ea503,ITEM_f9130a425d72,1
TERM_019ea503,ITEM_89bf028b0769,1
TERM_019ea503,ITEM_745ce02026bc,1
TERM_019ea503,ITEM_cb0dd820bf63,0
TERM_01a1c363,ITEM_93a6a2560c56,1
TERM_01a1c363,ITEM_5ba20efc6469,0
TERM_01a1c363,ITEM_ebbf4b43cb0c,0
TERM_01a1c363,ITEM_11e4417f0b1f,0
TERM_01a1c363,ITEM_12e09e0d52db,0
TERM_01a1c363,ITEM_3fb8d17dac16,0
TERM_01a49b17,ITEM_10e312663dbc,1
TERM_01a49b17,ITEM_1d23a97004ea,1
TERM_01a49b17,ITEM_2c6f4ff69b06,1
TERM_01a49b17,ITEM_1693a2dc0a72,0
TERM_01a49b17,ITEM_7004a23c1312,1
TERM_01a921cb,ITEM_c10cd77920a3,0
TERM_01a921cb,ITEM_f4e2415ac9e0,1
TERM_01a921cb,ITEM_4d9bae60cadb,1
TERM_01a921cb,ITEM_4d16ed635199,0
TERM_01a921cb,ITEM_638d9beb92d9,1
TERM_01a921cb,ITEM_0132258240c5,1
TERM_01aa94e9,ITEM_12e18ec14d45,1
TERM_01aa94e9,ITEM_4452e79b455b,1
TERM_01aa94e9,ITEM_a45ff16277a0,0
TERM_01aa94e9,ITEM_a1c2a0e60b8c,0
TERM_01aa94e9,ITEM_ae38e578d113,0
TERM_01aa94e9,ITEM_8837563bc1b4,0
TERM_01aef776,ITEM_1d0dd6234062,1
TERM_01aef776,ITEM_105964afec1d,0
TERM_01aef776,ITEM_8b3937cb553c,1
TERM_01aef776,ITEM_061f1e6e7765,1
TERM_01aef776,ITEM_498003a20143,1
TERM_01aef776,ITEM_660b47878003,1
TERM_01b0fff8,ITEM_c968ae6074a7,1
TERM_01b0fff8,ITEM_fe674154c808,1
TERM_01b0fff8,ITEM_43d98d6dc4a3,1
TERM_01b0fff8,ITEM_0978d7a6b7ce,1
TERM_01b0fff8,ITEM_80e47e0bcad6,1
TERM_01b0fff8,ITEM_647d6452f99d,1
TERM_01b1c867,ITEM_e52b9e35f338,1
TERM_01b1c867,ITEM_64a7cac4b0f8,1
TERM_01b1c867,ITEM_d9d06b73846b,0
TERM_01b1c867,ITEM_f045b58feeaf,0
TERM_01b1c867,ITEM_9df3b1c2d6fa,0
TERM_01b1c867,ITEM_55e24b078290,0
TERM_01b2d23a,ITEM_59039fa74489,1
TERM_01b2d23a,ITEM_bffc6a59b2dd,1
TERM_01b2d23a,ITEM_cdbf317b4702,1
TERM_01b2d23a,ITEM_60b2bd0fef01,1
TERM_01b2d23a,ITEM_2e881fd2deee,0
TERM_01b2d23a,ITEM_0167c9c82732,0
TERM_01b71c5c,ITEM_0400a3c7a236,1
TERM_01b71c5c,ITEM_61cfe527be88,1
TERM_01b71c5c,ITEM_89ca3c6f92b1,1
TERM_01b71c5c,ITEM_dfed3bdbba43,0
TERM_01b71c5c,ITEM_b4b36db2f682,1
TERM_01b71c5c,ITEM_58a2545c6cbf,1
TERM_01bc7090,ITEM_1e63f553538c,1
TERM_01bc7090,ITEM_1ab7278f4f6c,1
TERM_01bc7090,ITEM_565f4dcb333f,1
TERM_01bc7090,ITEM_bf58ccbff7f1,1
TERM_01bc7090,ITEM_066234ca45d9,1
TERM_01bc7090,ITEM_bd9d8039585c,0
TERM_01c07fa1,ITEM_76d8090ae380,1
TERM_01c07fa1,ITEM_96dc7957f60a,1
TERM_01c07fa1,ITEM_37ee6ae0d847,1
TERM_01c07fa1,ITEM_99336693f55b,1
TERM_01c07fa1,ITEM_e91732248506,1
TERM_01c07fa1,ITEM_178c0f9095a3,1
TERM_01c3338c,ITEM_7183f5d9c2cb,1
TERM_01c3338c,ITEM_dad4a6160ed9,1
TERM_01c3338c,ITEM_8a72a3f10874,0
TERM_01c3338c,ITEM_4976dc2efb57,1
TERM_01c3338c,ITEM_645592f006e6,1
TERM_01c3338c,ITEM_eb057101296d,1
TERM_01cb4f0d,ITEM_b9134c77d86f,1
TERM_01cb4f0d,ITEM_69a2b357e630,1
TERM_01cb4f0d,ITEM_567392924bb3,1
TERM_01cb4f0d,ITEM_d8d86b4a8798,0
TERM_01cb4f0d,ITEM_542a4940cd51,1
TERM_01cb4f0d,ITEM_0adc40f02e31,0
TERM_01cc31f3,ITEM_21020d1d2ab1,1
TERM_01cc31f3,ITEM_cafc43a190f3,1
TERM_01cc31f3,ITEM_784f8aca803f,1
TERM_01cc31f3,ITEM_02e5ae4db537,1
TERM_01cfba79,ITEM_01824bc9a33b,1
TERM_01cfba79,ITEM_99c9f1028915,1
TERM_01cfba79,ITEM_647568b5e103,1
TERM_01cfba79,ITEM_32e580471a77,1
TERM_01cfba79,ITEM_d4229922c38f,1
TERM_01cfba79,ITEM_d93a614793a4,1
TERM_01d56037,ITEM_2cac190c0c5c,1
TERM_01d56037,ITEM_a6606a20c9aa,1
TERM_01d56037,ITEM_8bca03ac0402,0
TERM_01d56037,ITEM_7501ddd2ea71,0
TERM_01d56037,ITEM_3785432c5b5e,0
TERM_01d56037,ITEM_d8c700ec6b31,0
TERM_01d93872,ITEM_40eed2363d4b,1
TERM_01d93872,ITEM_47037937349a,1
TERM_01d93872,ITEM_8f17aa8ac118,1
TERM_01d93872,ITEM_de02d8eca869,0
TERM_01d93872,ITEM_10bc3871fe05,1
TERM_01de3d1c,ITEM_af64c76473c3,1
TERM_01de3d1c,ITEM_c4788a6fc821,1
TERM_01de3d1c,ITEM_3a3d0d67bd44,1
TERM_01de3d1c,ITEM_6382661d3665,0
TERM_01de3d1c,ITEM_4787bc49cc2a,0
TERM_01de3d1c,ITEM_9d2b87e602b9,0
TERM_01e67ee0,ITEM_4fce11bf04ef,1
TERM_01e67ee0,ITEM_69b05d03dcc6,1
TERM_01e67ee0,ITEM_82c8421bbb10,1
TERM_01e67ee0,ITEM_09bceafc3db2,1
TERM_01e67ee0,ITEM_88c53d13b8e0,1
TERM_01e67ee0,ITEM_44552e083268,0
TERM_01e8e0bf,ITEM_626b19d9c48c,1
TERM_01e8e0bf,ITEM_a2ee6ad841c1,1
TERM_01e8e0bf,ITEM_19ce5c99d606,1
TERM_01e8e0bf,ITEM_6c1ba1a247dc,1
TERM_01e8e0bf,ITEM_d042efa432d2,1
TERM_01e8e0bf,ITEM_6f52b09d363f,1
TERM_01effb8d,ITEM_675faaa7cc18,0
TERM_01effb8d,ITEM_452b5cb873d5,0
TERM_01effb8d,ITEM_3ddcd39c1c60,0
TERM_01effb8d,ITEM_1b91728c29b3,0
TERM_01f0fe6c,ITEM_74c98368e4f3,1
TERM_01f0fe6c,ITEM_8109e3cf43c8,1
TERM_01f0fe6c,ITEM_94dfb18918a9,1
TERM_01f0fe6c,ITEM_94e31341b6e8,1
TERM_01f0fe6c,ITEM_a58864ed5ebd,1
TERM_01f0fe6c,ITEM_615b681c8039,1
TERM_01f1f93f,ITEM_dc3546b939cb,1
TERM_01f1f93f,ITEM_1a4db419a46c,1
TERM_01f1f93f,ITEM_aee023665951,1
TERM_01f1f93f,ITEM_25ab153aa348,0
TERM_01f1f93f,ITEM_7192e12f95c7,0
TERM_01f3d06f,ITEM_d869975d6cd5,1
TERM_01f3d06f,ITEM_aa0483cd17c5,1
TERM_01f3d06f,ITEM_0148f39783da,0
TERM_01f3d06f,ITEM_cb3ebfe2bfc6,1
TERM_01f3d06f,ITEM_5e8159736a5f,1
TERM_01f3d06f,ITEM_67cd2c93451d,1
TERM_01f67651,ITEM_8ac2aeac45d9,0
TERM_01f67651,ITEM_bcf5011eaef7,1
TERM_01f67651,ITEM_17c9c7a1f670,1
TERM_01f67651,ITEM_a12c8bd79a25,1
TERM_01f67651,ITEM_7c8586cb3288,1
TERM_01f825b5,ITEM_7e22377512d7,0
TERM_01f825b5,ITEM_2d8bff7debaa,1
TERM_01f825b5,ITEM_a091ff47ea03,1
TERM_01f825b5,ITEM_7f9974dfa28a,1
TERM_01f825b5,ITEM_40a503883e4e,1
TERM_01f825b5,ITEM_049c69832863,1
TERM_01fcf9f9,ITEM_5e5911d852a8,1
TERM_01fcf9f9,ITEM_3f87c31c65b9,1
TERM_01fcf9f9,ITEM_b27f84313e9d,0
TERM_01fcf9f9,ITEM_70c59fde3b10,1
TERM_01fcf9f9,ITEM_f54af68e8dcb,1
TERM_01ff2f78,ITEM_3de93fd6bd73,1
TERM_01ff2f78,ITEM_4f59f47a09b5,1
TERM_01ff2f78,ITEM_61c4e029ac31,1
TERM_01ff2f78,ITEM_cac429df2154,1
TERM_01ff2f78,ITEM_73eff1d86cf1,1
TERM_01ff2f78,ITEM_c0ac432d323c,1
TERM_02044a6c,ITEM_ea815233c15e,1
TERM_02044a6c,ITEM_069a734aec08,0
TERM_02044a6c,ITEM_c0455562c515,1
TERM_02044a6c,ITEM_9ce097864d00,1
TERM_02044a6c,ITEM_4d8685493154,0
TERM_0205e530,ITEM_5ebd08873da3,1
TERM_0205e530,ITEM_d74a5c01dbf1,1
TERM_0205e530,ITEM_9efb74d2e527,0
TERM_0205e530,ITEM_1d53975d3e37,0
TERM_0205e530,ITEM_70bbdfa16019,0
TERM_0205e530,ITEM_5c9e19eef415,1
TERM_0207161a,ITEM_8d958f55eed5,1
TERM_0207161a,ITEM_7d385a74fc7d,1
TERM_0207161a,ITEM_ff554e13ed7a,1
TERM_0207161a,ITEM_44b5e73f0683,1
TERM_0207161a,ITEM_e172fe62c50b,0
TERM_0207161a,ITEM_b606ca38bef7,0
TERM_02092b03,ITEM_1a72c7142ffc,1
TERM_02092b03,ITEM_11edb8af8a62,1
TERM_02092b03,ITEM_dc729bad4be1,1
TERM_02092b03,ITEM_d115c6d30f10,1
TERM_02092b03,ITEM_af754d3d8667,1
TERM_02092b03,ITEM_7abc5072c9f2,1
TERM_020dccfb,ITEM_ea116c5a4483,1
TERM_020dccfb,ITEM_ca737183aa17,1
TERM_020dccfb,ITEM_d3dfdc98adfa,1
TERM_020dccfb,ITEM_991f06ae83e8,1
TERM_020dccfb,ITEM_583edf38496a,1
TERM_0212a12b,ITEM_76d0ef2a1e9e,0
TERM_0212a12b,ITEM_d06ac824a370,0
TERM_0212a12b,ITEM_8adbc713b154,1
TERM_0212a12b,ITEM_2ee5fcd9d800,1
TERM_0212a12b,ITEM_82547fda245c,1
TERM_0212a12b,ITEM_8093d7ea1293,1
TERM_0216e0e4,ITEM_3bae16b7190e,1
TERM_0216e0e4,ITEM_b5c8d2b661cc,1
TERM_0216e0e4,ITEM_280c87ae5823,0
TERM_0216e0e4,ITEM_d12805c70371,0
TERM_0216e0e4,ITEM_48d0537b566b,0
TERM_0216e0e4,ITEM_1ec9113efc87,0
TERM_02183775,ITEM_d6a5e7ee80a6,1
TERM_02183775,ITEM_697230a3a928,1
TERM_02183775,ITEM_2e9d52f8d291,1
TERM_02183775,ITEM_5d8b81ca3c5a,1
TERM_02183775,ITEM_e77a10f3c3dc,1
TERM_02183775,ITEM_cf88b75634c0,1
TERM_021c96d0,ITEM_c32472ef4482,1
TERM_021c96d0,ITEM_bbe0339e53b8,1
TERM_021c96d0,ITEM_5c9e9ba8a510,1
TERM_021c96d0,ITEM_40b4a04572e2,0
TERM_021c96d0,ITEM_f873a6fe1830,1
TERM_021c96d0,ITEM_294795eaaa2d,1
TERM_021ced94,ITEM_9ef701fbb1f4,1
TERM_021ced94,ITEM_eceee31a913a,1
TERM_021ced94,ITEM_2d3b8c550ea4,1
TERM_021ced94,ITEM_ffb295ad3c25,1
TERM_021ced94,ITEM_971cf93c7fd9,1
TERM_021f0515,ITEM_11c556e30ed7,1
TERM_021f0515,ITEM_327185494c16,1
TERM_021f0515,ITEM_7f58428740a6,1
TERM_021f0515,ITEM_d8a671d4a5ed,1
TERM_021f0515,ITEM_948c1185258f,0
TERM_021f0515,ITEM_01a1e8521695,0
TERM_022cb4f2,ITEM_e45ea4fa3580,1
TERM_022cb4f2,ITEM_c801a3e93925,0
TERM_022cb4f2,ITEM_adde15a3f241,0
TERM_022cb4f2,ITEM_20722be9aa88,1
TERM_022cb4f2,ITEM_6e01ccf5a94f,0
TERM_022cb4f2,ITEM_08129f5eeea9,1
TERM_022d60ec,ITEM_09f731b02262,0
TERM_022d60ec,ITEM_49dded58dcdf,1
TERM_022d60ec,ITEM_ab810c6ccf2d,0
TERM_022d60ec,ITEM_f687c75d11fd,1
TERM_022d60ec,ITEM_5cc59a7d752d,0
TERM_022d60ec,ITEM_8a66558723e9,0
TERM_022e46ed,ITEM_000cb2ae4e73,1
TERM_022e46ed,ITEM_d75a810eb91c,1
TERM_022e46ed,ITEM_f21690fd1285,1
TERM_022e46ed,ITEM_acb4e73d2e95,1
TERM_022e46ed,ITEM_c27dad2861fd,1
TERM_022e46ed,ITEM_e02a08c6f383,1
TERM_022f23b9,ITEM_1cd8998f859a,0
TERM_022f23b9,ITEM_73cc7d9959fa,0
TERM_022f23b9,ITEM_6d8fab202cd3,0
TERM_022f23b9,ITEM_7764317a3ff6,0
TERM_022f23b9,ITEM_525ca0767968,0
TERM_022f23b9,ITEM_7b70fdbb88b8,0
TERM_0237396f,ITEM_bfb34a5b5227,1
TERM_0237396f,ITEM_64700f961e03,1
TERM_0237396f,ITEM_afd68f236efe,1
TERM_0237396f,ITEM_546d87cc8394,1
TERM_0237396f,ITEM_dac2028d766f,1
TERM_0237396f,ITEM_daf428c84e74,1
TERM_02393e90,ITEM_0f563f33a640,1
TERM_02393e90,ITEM_b7bdd33d3b3d,1
TERM_02393e90,ITEM_1d52fe20012b,1
TERM_02393e90,ITEM_37d0d9730602,1
TERM_02393e90,ITEM_5368a30cd381,1
TERM_02393e90,ITEM_d3405b49b9c6,1
TERM_023ee2f7,ITEM_395c8ce1cdcb,0
TERM_023ee2f7,ITEM_409c7a52a4e4,0
TERM_023ee2f7,ITEM_76394be9cd2d,0
TERM_023ee2f7,ITEM_c88766fc1672,0
TERM_023ee2f7,ITEM_9816a2409c02,0
TERM_023ee2f7,ITEM_24c138283936,1
TERM_0240aaf1,ITEM_e8e023fdffcd,1
TERM_0240aaf1,ITEM_41829716c330,0
TERM_0240aaf1,ITEM_cf1c1376fa83,1
TERM_0240aaf1,ITEM_9bebc77ae1d4,1
TERM_0240aaf1,ITEM_a84ceb7ad871,1
TERM_0240aaf1,ITEM_a3a0a5043289,1
TERM_02433572,ITEM_8493bce90604,1
TERM_02433572,ITEM_ae4a91e709a8,0
TERM_02433572,ITEM_712e299cfdd2,0
TERM_02433572,ITEM_1bdf9cfec39d,1
TERM_02433572,ITEM_5f0e0f96c1c8,0
TERM_02433572,ITEM_5922fb755b3f,1
TERM_0249977b,ITEM_8d161e8ba415,1
TERM_0249977b,ITEM_18b008981af4,0
TERM_0249977b,ITEM_da3f76b2a2c2,1
TERM_0249977b,ITEM_534ebbdb4be9,1
TERM_0249977b,ITEM_c75fa25b3511,1
TERM_0249977b,ITEM_aa05a43eb1ba,0
TERM_024cdda0,ITEM_9b74b88501a9,1
TERM_024cdda0,ITEM_2aec4952dde1,0
TERM_024cdda0,ITEM_e05f671cb8e0,0
TERM_024cdda0,ITEM_a431fe08dbc1,1
TERM_024cdda0,ITEM_6bc52c52e76d,0
TERM_024cdda0,ITEM_61c95d2260ac,0
TERM_024d5508,ITEM_44918f8b89ef,1
TERM_024d5508,ITEM_ded5fe1f69e2,1
TERM_024d5508,ITEM_3dbf0c8b0cb8,0
TERM_024d5508,ITEM_edca13840ca8,1
TERM_024d5508,ITEM_7e20570295f8,1
TERM_024d5508,ITEM_ca9a51650357,1
TERM_024d8d80,ITEM_ede5d44ad38d,1
TERM_024d8d80,ITEM_aa6fe7f7b741,1
TERM_024d8d80,ITEM_7216b0cc7610,1
TERM_024d8d80,ITEM_3ee996b2f663,1
TERM_024d8d80,ITEM_a7a6765c2144,1
TERM_024f14db,ITEM_09e4d25f88ef,1
TERM_024f14db,ITEM_b7a4a81863a4,1
TERM_024f14db,ITEM_187a780465ee,1
TERM_024f14db,ITEM_a7d679894569,1
TERM_024f14db,ITEM_f52a999b1269,1
TERM_024f14db,ITEM_5354a247ad89,1
TERM_02500f71,ITEM_a45502821566,1
TERM_02500f71,ITEM_ebb25ad3bc63,1
TERM_02500f71,ITEM_76f96885c3f7,1
TERM_02500f71,ITEM_541237c7d619,1
TERM_02500f71,ITEM_b2778108fe26,1
TERM_02500f71,ITEM_cad19bb5e401,1
TERM_0254c15e,ITEM_72a5dbd070f9,0
TERM_0254c15e,ITEM_8bc9fde0545a,0
TERM_0254c15e,ITEM_b4131b171d0e,0
TERM_0254c15e,ITEM_5976fbeca08b,0
TERM_0254c15e,ITEM_492795ea5238,0
TERM_0254c15e,ITEM_e1e551bcb2a5,0
TERM_0254e588,ITEM_8dc0cd265fb3,1
TERM_0254e588,ITEM_c9e2fd24e0f2,1
TERM_0254e588,ITEM_1a70dff81bbd,1
TERM_0254e588,ITEM_b091bfab09d2,1
TERM_0254e588,ITEM_d9bd5903a4b4,1
TERM_0254e588,ITEM_a4ddd1efed91,1
TERM_025a04eb,ITEM_06f9e04fc074,0
TERM_025a04eb,ITEM_e12d475e311f,1
TERM_025a04eb,ITEM_43f9c6ac7281,1
TERM_025a04eb,ITEM_8fd271b5855d,0
TERM_025a04eb,ITEM_70ce1f841b7e,1
TERM_025a04eb,ITEM_c73d153c2a6f,0
TERM_025a09e6,ITEM_3fe4497ba040,1
TERM_025a09e6,ITEM_595ebe051a09,1
TERM_025a09e6,ITEM_cfe069593250,1
TERM_025a09e6,ITEM_65cd02066710,1
TERM_025a09e6,ITEM_719e3fec5a28,1
TERM_025a09e6,ITEM_4dc1756c0263,1
TERM_025e3254,ITEM_205cb490b86e,1
TERM_025e3254,ITEM_55fd9993d6df,1
TERM_025e3254,ITEM_d7baca413926,1
TERM_025e3254,ITEM_21f88e7603c7,1
TERM_025e3254,ITEM_4203aa1d0e04,1
TERM_025e3254,ITEM_d7b23153bccf,1
TERM_025f2d79,ITEM_b44501e43dc6,1
TERM_025f2d79,ITEM_16908cedb04d,0
TERM_025f2d79,ITEM_623d861bb0af,0
TERM_025f2d79,ITEM_e1a3c348497c,0
TERM_025f2d79,ITEM_3a42ae8f0c06,1
TERM_025f2d79,ITEM_025d550cdece,0
TERM_026164f3,ITEM_6f9c31cceb55,1
TERM_026164f3,ITEM_bbd0382a7c55,1
TERM_026164f3,ITEM_c7705c32a18c,1
TERM_026164f3,ITEM_b19d007fd4e3,1
TERM_026164f3,ITEM_5de5f2d64732,1
TERM_0264a1ab,ITEM_1774077263ae,0
TERM_0264a1ab,ITEM_e2fd35e46bca,1
TERM_0264a1ab,ITEM_0bd6563e434a,1
TERM_0264a1ab,ITEM_1a42143d98c0,1
TERM_0264a1ab,ITEM_5e09795873a1,1
TERM_0264a1ab,ITEM_f9d36c4362fa,0
TERM_026ce46a,ITEM_e5f12b620aa9,1
TERM_026ce46a,ITEM_48358a352e7c,1
TERM_026ce46a,ITEM_8ac01b79c5f0,1
TERM_026ce46a,ITEM_1abeb358fac8,1
TERM_026ce46a,ITEM_7c5f98255773,1
TERM_026ce46a,ITEM_6dfe37611d5d,1
TERM_026f6bea,ITEM_b0abfad66a4d,1
TERM_026f6bea,ITEM_c33677f67c94,1
TERM_026f6bea,ITEM_1a2c53544760,1
TERM_026f6bea,ITEM_9c4929a4ea71,1
TERM_026f6bea,ITEM_07f8759fc076,1
TERM_026f6bea,ITEM_7942711a5b03,1
TERM_02714707,ITEM_d881c2d8d911,1
TERM_02714707,ITEM_b15c0f18d0d5,1
TERM_02714707,ITEM_f61e92d76429,1
TERM_02714707,ITEM_471aeb148264,1
TERM_02714707,ITEM_6c4d61c95876,1
TERM_02714707,ITEM_fda428d869b2,1
TERM_02742030,ITEM_02bfb30f74b0,1
TERM_02742030,ITEM_1a0c3a1e4ac6,1
TERM_02742030,ITEM_a23dd9dab712,1
TERM_02742030,ITEM_dfb63d522f2e,1
TERM_02742030,ITEM_9598ae37212e,1
TERM_02742030,ITEM_1a512ff2dc5d,0
TERM_0275b952,ITEM_b2e105a0e52a,0
TERM_0275b952,ITEM_f4ab16c8c7e1,1
TERM_0275b952,ITEM_3392f15148c9,1
TERM_0275b952,ITEM_258d5f142d34,1
TERM_0275b952,ITEM_7d3d11e74875,1
TERM_0275b952,ITEM_cf82e657b0f6,0
TERM_027772c1,ITEM_abc9555144d1,1
TERM_027772c1,ITEM_2ab513ea14bb,0
TERM_027772c1,ITEM_a89a0e93ba99,1
TERM_027772c1,ITEM_7a0023d3fb48,0
TERM_027772c1,ITEM_ba06a2d390d3,0
TERM_027772c1,ITEM_3a7f5cc4669c,0
TERM_02777c67,ITEM_51fcb63576fb,1
TERM_02777c67,ITEM_2ff0a59f2b90,0
TERM_02777c67,ITEM_c538139a4938,0
TERM_02777c67,ITEM_89271f506347,1
TERM_02777c67,ITEM_605d43d25303,0
TERM_0284dcdb,ITEM_222e1901c987,1
TERM_0284dcdb,ITEM_6ec29475f6b8,1
TERM_0284dcdb,ITEM_3f4a0f922596,1
TERM_0284dcdb,ITEM_7d9696537848,1
TERM_0284dcdb,ITEM_95e07f5b6525,1
TERM_0284dcdb,ITEM_5ca74c575dc5,1
TERM_0285d1b4,ITEM_c0423f09bb8f,1
TERM_0285d1b4,ITEM_2ea805f3d0ef,0
TERM_0285d1b4,ITEM_67dbdb4cdb7c,0
TERM_0285d1b4,ITEM_dcafd85f51ff,0
TERM_0285d1b4,ITEM_042b59311730,1
TERM_0285d1b4,ITEM_3be76cf285aa,1
TERM_0286072d,ITEM_f77ce57cb437,1
TERM_0286072d,ITEM_cad522617c18,1
TERM_0286072d,ITEM_a74d71b913aa,1
TERM_0286072d,ITEM_e462fc675029,1
TERM_0286072d,ITEM_e18e58198517,1
TERM_0286072d,ITEM_e00e79a488c7,1
TERM_02933894,ITEM_7f1c06766a87,0
TERM_02933894,ITEM_35becdc32780,1
TERM_02933894,ITEM_dee464c7419c,0
TERM_02933894,ITEM_4c51b1fd3bd4,0
TERM_02933894,ITEM_8fe4bb18a005,1
TERM_02933894,ITEM_2742a059735f,1
TERM_02939acd,ITEM_b76ea460f09f,1
TERM_02939acd,ITEM_fb146418bf7d,1
TERM_02939acd,ITEM_7ed9e7a1c720,1
TERM_02939acd,ITEM_bddc63946298,1
TERM_02939acd,ITEM_10bf30b720cf,1
TERM_02939acd,ITEM_621fb175feda,1
TERM_02939e75,ITEM_c7dcc0cc78b8,1
TERM_02939e75,ITEM_ef532d04f010,0
TERM_02939e75,ITEM_3b2c55bf85dd,0
TERM_02939e75,ITEM_2278e8780a0e,0
TERM_02939e75,ITEM_bced35dd9977,1
TERM_02939e75,ITEM_7f5feed1ec16,1
TERM_0294df2c,ITEM_067878488118,1
